c1,c2
-0.12213674744537806,-1.123329693676068
-0.27576451505981103,1.037050491368079
-0.8353956100271134,1.9083309850352816
-7.961289778374647,3.586625112765664
6.69047386291278,-8.4165866006814
8.63788713505966,-5.270785833662711
-4.3769935154280475,1.4345324262685117
0.787996190733298,1.195066976625918
7.3320184414373,-3.2597231514938887
-6.980504891972947,2.8999015582752112
-7.4672430015508215,0.9180029456377266
7.240618487095993,-10.70152863047807
-1.0402294756268418,5.187297696194141
-0.5905999263101805,3.011585561821307
-2.8521352062913343,2.449275517803906
-9.755366146938883,-0.0635096006563407
8.369693853527645,-2.4487738403218504
-7.950229241081972,1.9419925679935959
0.37701700848164577,7.2974097186649445
8.24555640429516,-2.7722890798495934
-4.017417558771802,2.2617052239266284
2.288167066141631,-1.3122064015599815
7.123834409301183,-8.62839489372952
0.7417428887759961,-0.49081311758596846
-6.90141324946003,-0.1890058730162285
0.42696043901762704,0.11835330632069407
-8.570259918461565,1.1628812793982624
-4.140636491957788,2.2378775417918404
-4.4079163605849425,4.747562655059956
6.364213883949455,-2.529476477920672
-7.479257270698651,1.6604960298083777
7.667751390210659,-3.211005522343243
8.622417962559755,-2.2403393713726407
-5.822445064444157,2.500977862002318
-8.734287860897336,1.1908764919244408
-3.8256400084253186,7.117912420873992
7.230442470330084,-3.687704670367236
-3.2058617641884233,2.3167205773785184
-8.333775229672694,2.974055194049872
8.48120543125673,-3.7948620905271935
5.058673463451132,-9.898137848166908
-7.0983250492184755,0.846248796011394
-0.5345408256457371,4.173989665634956
1.4304579519181124,2.697517260832269
-1.7070022426244416,4.260598472218346
6.457844399647572,-8.063384139297396
-3.6529269008752183,1.8445825640343225
-0.767150509199789,2.2785056002464517
0.44542633225457173,3.2408594979663867
0.3250515428728663,1.5819943720154117
1.2822319714829922,-2.9467879268184345
1.1617194309625551,1.3298391129358447
1.2368871765195253,-2.1428393184913976
-0.6884028348466056,-1.7223726255756355
2.4152849885291356,-1.884631129007846
-6.585008495122191,2.0248620036272933
1.1892837723042384,-1.4343867795495664
-0.08953173612527177,-1.1346236056944154
-7.573316293791853,-0.1333008458011693
-0.4065826066642869,0.7787493716493189
-1.1798548015716062,-2.28822176882578
8.064716027487199,-2.1171623044625476
8.01215607957794,-3.171775555557139
7.549476999513057,-1.5716311716790674
4.9066623019449045,-7.769379536260004
0.744866354708755,-0.3685915938803459
-0.7778108425101302,5.471051499408734
0.9215824651578377,-1.2593289268757604
-1.6279768485415926,4.764859210837005
6.748977210838065,-2.5572720300952065
5.587947087766282,-8.26825849261863
-0.6019230725338434,-2.290390833864979
-0.5973578647990228,-1.1573783038350685
-1.5501575748440508,2.9362223195924626
9.412272303613738,-3.513561549022898
-6.868453381972011,2.2130236105233854
5.849981546062616,-9.288005109755884
8.205210855794508,-2.3189329922343465
-3.621003169063771,2.413494993563953
6.428466244940387,-2.448874961506415
0.7443896729964886,-2.6179220538225545
-7.462530927466146,3.1801630755930574
6.556804806356629,-10.204626424309092
7.979892016277041,-3.961129134389626
0.5349322741390818,4.3026353912832915
-2.304284830716917,1.6709553359155627
0.36859375704839165,0.844458644677005
6.189809996738648,-4.830373275878317
0.005036297497741482,-2.182192910709183
5.097466645852403,-8.828565812635285
1.1047485753731388,-1.5129728674373712
-3.3190113879228837,3.729410778184899
-2.46038754463269,3.1066012174827957
-8.84651428445863,2.745547366110039
7.069304353055152,-8.691165519660235
0.1543339084783817,5.509370767409177
5.404010329946114,-8.018053767611068
-8.512283886112211,2.3552066642074934
-6.55725928007636,2.17146485323036
-4.0195027814953965,1.118393696669279
-6.4092601716756965,1.3600614587805633
5.487600847651455,-8.336577224765128
5.870484806240847,-8.208651173144716
-7.3263085450265395,1.9218524641204997
0.8003484765314779,5.136726251499586
0.43846749818084807,-1.2766556735063619
-1.7756365496065833,4.499573439318763
-8.315713471408491,2.6748497642401237
-6.8500446854534145,2.891742414303181
6.520461728096301,-9.72171705350167
-2.1964548510612536,2.4391960777697825
7.97440061815383,-9.009165982056043
6.463864962009769,-8.885010400889382
-7.643187007180812,2.2077228693802486
5.853075288933971,-8.175632558820999
9.913697442025828,-3.522383409560418
-4.748427748064056,2.6245051843945584
0.7645346900780359,0.8800174771584923
-0.31252441017509913,0.8097645639939092
6.7571842366755215,-9.959382262417593
-9.576091599919238,1.8376667049528823
0.07590208735393333,-2.875713082359362
-0.023080711534952947,0.787943393764372
-0.6036599468156056,0.6137857292509548
0.5543829125024116,4.151861508536583
-7.294569238091139,1.2065431389460661
-7.38091123774322,1.3067730601148155
-0.7255019113243777,5.8283108840917395
-7.685111841187018,1.8113046294888464
0.0617888588433852,2.2586857892708365
-0.5640606942942594,-1.64145873072596
0.6417050207700835,0.753444046650046
-1.5381167160202303,3.0301042555799302
-3.7218513714839982,2.1995770196778306
1.2750936891819054,-0.6787690866338245
7.425952011527906,-10.039279670814993
5.788849333818241,-3.1917567180356032
-2.5972682473306437,3.149773980171595
0.4449277438733471,1.4731966540085126
-2.7861303385704383,2.6777576242945704
-0.06358771690460385,2.814662735426424
2.197985063123676,2.055033881574099
0.3794352676248737,-2.554679514473717
7.7617399779685545,-5.356538263104403
-3.9663132857056156,4.772508445726408
7.287606362918616,-4.83735601591226
8.950324751858737,-3.3213260317009166
0.5079049715456228,-2.0298544016127122
6.309329397283563,-9.243495184459304
-0.5475931513421726,1.8244692351395027
5.274355573634908,-11.20807143882492
8.875734830592076,-4.853668439836997
5.366171835999512,-9.429965318020209
-1.3145485578998943,5.1577580430487355
