c1,c2
-7.515653025155255,-8.070864964526182
-6.955165298151419,-3.7763346911257
-6.464247744146499,-6.6186484056374955
0.034249207339561494,4.603359648093453
-6.77828911876996,-8.370842208048312
-9.989123893201484,-5.011995530303169
-6.251289582780967,-3.0805676155228365
-5.99496544189464,-8.684507894875996
-9.29906452606869,-6.269965857781427
-0.9417697854059583,-0.7388174725722012
-10.25430736206353,-2.788677385064269
-0.793151043766396,1.990255649671043
-10.802148668318445,-2.7696907639266084
-8.349161413657495,-2.4945753365969328
-8.690881917885653,-3.6366335558245306
-8.249350537498385,-3.477064731656221
-0.10075436532866022,4.515892565268589
-5.828397454637423,-2.7509076165959043
-5.961528493725466,-3.2494098571086356
-6.003327698922391,-4.374301335710375
-1.265131875936407,5.13201242709672
-1.0624653629274532,5.476905460455603
-7.3918418090655384,-3.516600189057132
-4.233825476618928,1.7425490386988503
-0.8141926460655582,3.655862778784247
-2.232897922458079,-0.5323270169440817
-3.4154855461813716,5.121279466328977
-2.5806067901448806,4.379603758364265
-5.122984706977743,-3.16918758475573
-5.716701879132522,-2.975709992756092
-7.360154182670371,-3.261288616903993
0.6199056003851116,2.846495337160562
-6.845240857530007,-2.847126023904807
-7.138235607835343,-8.842442189803515
-6.245193947469791,-4.885242649628903
-0.6145654962746221,5.0150045673280115
-11.843709055797738,-3.0569416050140372
-2.299000176484016,1.5117193656702377
-0.6869212158706947,2.156018578697844
-10.08203503634909,-4.930749257386003
-2.757643051369551,5.16512693186461
-6.388906261938604,-3.2089621214065587
-1.865345864103368,3.625965662781623
-5.970182814467354,-3.0112751011656322
-0.3869365746540254,3.4079234540539565
-6.670701390887804,-2.7346599916126575
-7.935752002012446,-8.63908324310118
-1.3264453554770206,2.373950080021574
-10.469165663356387,-3.331913904621427
-3.570593558627655,1.4079609180692811
-1.7385836184264183,3.9325598267233217
-9.917305373263295,-3.385833148844419
-2.5320734972084837,2.1049466218058317
-0.2911501784337964,1.6669937210945545
-8.391718982087623,-4.1913019637277324
-3.9457030210171347,0.8692767222145356
-2.9947807698941427,0.5345187288908753
-7.487607875783603,-4.7724863848974755
-3.1451825210019253,0.2493210396694181
-7.046958528715779,-3.8025442694808804
-4.276850000336454,2.5917627812758983
-2.0086536025317514,4.645534574473607
-10.264642799302846,-3.2441913754901535
-2.325456557645733,2.0373183554388716
-2.6817239917710936,0.6273979643186247
-10.000804741610658,-5.051221256594524
-2.354151403873993,5.943480292763212
-6.974612181085494,-2.6042568746536343
-8.941843901470051,-5.071668384242757
-1.1113164070122414,4.099383552879965
-8.944082218870637,-7.577769259045866
-7.2380837678451115,-2.029892916016368
-2.5307832019881067,1.9654861628688665
-11.800816902517314,-4.594362918697853
-2.031691821824642,5.322108754336395
-8.999041914753715,-3.6216544831017563
-7.057799438852624,-3.1178562194865416
1.371297206423511,5.231074493876619
-1.5585997153167164,4.675086118705672
-1.404669243182168,4.298667303564113
-1.8818880485588787,4.205731799913164
-4.565094916618553,-4.644311245787065
-7.644072284945815,-9.293716105569365
-0.6864815155790471,2.849804911187056
-1.127659757170477,3.0152988660537643
-2.656346976180651,0.8403847227208062
-1.8129360856148025,1.2698279013904676
-1.4119499116852863,4.23919471149254
-10.301063618430168,-5.3875622643523124
-13.061853859758202,-3.837978234076939
-1.6715335478536768,3.867703153517818
-3.692453357948318,3.958168213218207
-2.586431845157144,4.224069462480064
-1.504871302933074,5.109243943111572
-9.466791290866523,-2.526019160426367
-2.63599839593628,4.105357727703658
-1.8488895531330305,1.1391704895887034
-6.759369306900725,-5.007723583273925
-12.169835214118116,-3.7629613100885684
-9.676950522997505,-2.034729020962097
-6.348871355616416,-2.9145322883667117
-6.170597831181465,-2.8252680407574116
-1.2490186940634194,1.5752082841078088
-0.027868392317722313,5.267381109861591
-1.3361715534435175,0.8961355432000435
-6.639586807283535,-4.288010772928913
-5.495292753210582,-4.237761540503932
-2.5295681291393715,4.7756803383900355
-6.46943441046726,-3.609300268589345
-9.609048416710783,-3.8699588787105257
-1.9829798938564516,-0.884919818451761
-3.535653910420651,0.6043913691218977
-1.643032338642904,4.583677589119122
-1.7960046498445525,4.287435681068351
-1.546992944335716,2.0365621880989755
-10.796748369728896,-1.3570949550847997
-10.586358602151456,-3.9457210991503424
-10.856535654395305,-4.636619265776938
-5.39539090975991,-2.92775237173039
-7.893192964382827,-4.0689801392416385
-0.9440177988941301,4.213067955613102
-0.6334120653037864,2.2366140301068587
-7.741248692862727,-3.7785315480997594
-6.082198335320328,-9.73552220236081
-0.2081306453575842,3.788453021161583
-3.611665193193752,3.004160723390025
-5.618516797682253,-2.8482969989110707
-7.885537971685018,-7.059235294275178
-1.9741237678658068,3.0614798485747863
-1.9658353709259866,1.8097947644914052
-9.068003298966513,-5.308538974478868
-1.3284501298812943,0.4192336294446243
-7.05686651699045,-3.373427059286555
-6.8984653752480645,-8.711335162766703
-7.794472621149505,-8.057444903400036
-5.195860603418175,-7.1629640862332264
-10.422783479408688,-2.2949492075552786
-6.441310974874741,-6.715261640548995
-9.416474231932192,-5.143999780924081
-9.243349433828996,-4.532102480692761
-5.748229188218553,-8.619641980224648
-7.8888835310322305,-8.583674067115084
-1.691377078647311,4.518977611257357
-0.701853471313832,0.19455972689185197
-2.108905753500913,5.491741189213105
-3.007324847202183,5.87722972553453
-6.905998728230187,-7.905741223127347
-10.251331824485375,-4.411011215045297
-1.3356455180534277,1.1485478134417004
-1.0690660397482141,5.483866436469543
-5.3556744863582875,-8.391413124172425
-2.946249097822459,-0.20516339156794494
-8.36306540947478,-8.574940446658777
-2.200043363780258,0.4593853144060914
-2.8743659215545336,0.7248619709386231
-6.565987674600315,-6.743224247417394
-2.147479896080096,3.0278705373695156
-7.730914258374242,-8.946962216544511
-1.1444862923091539,1.6239554011902388
-5.842911323792955,-1.820933772225569
-12.789156541574934,-1.9477869714752236
-6.414738286506127,-4.400398281466865
-2.5144931679433484,4.692383590621691
-8.505147299805436,-9.524979460941584
-3.2586516667312693,2.5866967391192954
-2.7526817243682764,1.115217001800272
-2.591241468108156,3.3387875259488067
-0.11306412589619663,3.5153270057691777
-1.1348094136516957,3.9293656623738293
-3.2375072852814046,0.7802732726353708
-9.866444400183262,-8.281925289410161
-11.609567144560891,-3.2307821002121773
0.044523731952028855,5.337554017537972
-3.4438513504667876,0.3536516283731743
-2.27005867854485,1.5548318470943325
-8.913760525453391,-3.9664439587083784
-10.459562008594148,-5.7316666724948755
-7.715725383363963,-7.505378305800657
-5.7119250875877325,-4.679064262931355
-1.9470182244933794,3.0407356008637425
-5.852508909946476,-2.228014345977452
-1.6688026840128969,2.2276654522785995
-2.5758872087753795,2.269832212874375
-2.1833461579763704,0.911668622361179
-8.20136162299729,-2.941360974397808
-2.8741381686547505,2.921380022260931
-2.028127707151765,1.822606500760252
-2.1613213218711493,3.675708196494442
-2.2412133702031363,1.014861092043505
-1.410760744560749,4.109848716472299
-2.432929202547967,3.783448767484245
-3.1073629235563454,0.4662709749910475
-10.031442024653753,-4.03764281446883
-1.248838920477103,2.6063977374744107
-3.1236134795291113,4.251998675032633
-9.784820274614775,-6.4523159693236405
-2.9952553576471277,4.992442655362668
-5.007121118800191,-3.955005712952091
-11.800434554077633,-4.72523902562706
1.661518850221845,3.8062645384658467
-0.39058419369047215,4.605661175758779
-1.7384500226611157,1.4643084288269235
-6.844341950578431,-8.439513026853685
-1.0767873273260107,2.867773620301997
-1.5482226395655496,4.386967310522889
-8.859539734372024,-3.6579088827045654
-3.083893581129521,5.700672182102336
-3.1394318772777643,1.0136398456122184
-4.787827908990917,0.7236386014709482
-2.3024335008681516,5.24154823420431
-3.463503531264422,4.676188715652932
-0.6699972119325502,4.630802230436984
-6.768744073116871,-8.860667045263748
-5.221920392260089,-9.166487291297933
-7.680924643314656,-8.31234613763984
-6.540352386971236,-4.005001929313451
-9.613598903863547,-6.684887633002423
-5.889415990168433,-3.625367102398085
-3.3789543805680426,4.463610864925253
-4.829339081588017,-4.332347465164062
-3.1936934060592974,1.1766986442685403
-5.151255254552385,-1.9269681731178827
-6.794245732850824,-3.1961637074522655
-0.49422446480931215,4.603135163810066
-6.090652552031363,-8.343018071932777
-6.660317249167887,-4.4977582288013265
-8.794086531445753,-8.428117334213765
-5.795014255783441,-5.892480452666106
-1.8125728103771226,2.3706983124638676
-0.39981076808522586,4.0045480174782435
-1.9114121031986029,3.0800002210663737
-1.3048994195525996,3.6104246193478327
-1.9854997521731836,5.2239890485774465
-1.5214274166651054,3.1662275587477606
-7.495231110891412,-2.6361250819345585
-9.846787086677743,-3.3835972563585353
-5.767069231776496,-2.2408434578369296
-0.8704618460297197,4.352463762010831
-1.292109484041216,4.14090506526842
-2.924085289238347,4.721494896278606
-1.8529783237619288,3.5717370612136485
-9.832627419872882,-3.720235910996517
-5.795381756049134,-3.387721503909495
-2.6208235049790294,2.9481654084500075
-1.070813676277507,-1.642227652800547
-1.2130105723729687,1.856047123878447
-1.1611323007153755,-0.005670809871926363
-6.1735583698259795,-8.040790748803902
-1.0005101098483093,2.779051528226904
-7.404771775464307,-7.843570999112962
-0.8514841745253331,3.6699712133734095
-2.5086389798738145,1.0813659313731145
-4.951980356427439,-3.551547229924397
-0.2141145979356227,1.785478233035163
-1.4029701560402787,4.7712205553283
-1.717477147773392,2.932742828156333
-2.8264276335217,1.8306662845709598
-0.8092900761675204,6.220451812768536
-6.377217409494824,-2.7895998309718624
-4.783469254397887,-8.161433823268224
-1.2305939035857423,2.74248014965098
-8.820642283432857,-2.313291179714133
-0.3858039757897429,6.373591618097896
-4.672427507575974,-3.0490992768790997
-1.123471815327886,1.9452870097630233
-1.9207618254050312,5.269753267780576
-2.3308060367853387,4.39382526992426
-0.03190915279961315,4.744501565417638
-3.155210818940918,1.2165582421114474
-0.8371426740998994,5.067657087456424
0.5017660600228853,0.34068942061627755
-8.565993639163871,-7.849833550419356
-1.626944422791843,3.1288535337619265
-0.7028704163164572,4.3249198491914616
-9.903297096406899,-5.410038841391271
-2.3876533559941864,2.4242271177927046
-10.305105907604597,-3.982092653047638
-2.02656463522019,3.674161826488095
-3.311395570019158,0.9978776399361651
-9.718311152431435,-3.838564735962571
-8.085643757116005,-4.0836904796452105
-9.548114811739143,-2.8304788015678284
-5.893594392730845,-3.404461153232155
-6.466936542982971,-8.737896492477342
-2.4290003548501042,3.902829489842473
-1.9788407646968387,4.217823529938043
-4.178870711888445,-3.2889711520254825
-6.244785142274339,-4.391018501488642
-6.775274738025339,-2.198199141801175
-2.5392897075607443,6.559723338106114
-2.225573069059185,2.5187814142044225
-10.870214944041198,-5.047138992851027
-2.352092446249962,1.0700542833457494
-9.443254964778657,-3.42058964352037
-1.006255603237189,0.9603850027020449
-1.020630586528711,3.9408301364093283
-2.9915115724657677,2.645801308444378
-9.05749359853461,-5.364642014202096
-0.9848987642878851,4.232653410704935
-7.084602068883386,-9.774720110323116
-5.6834221484676135,-2.727582677611349
-2.949266307309153,-0.5998692848954637
-5.993743632697589,-1.9765217350254354
-2.608210770298284,2.80152912467723
-1.1738376933915151,2.9997944022987477
-9.428957707634222,-3.4043258396288367
-6.66794295425342,-2.926116987290861
-2.5560105211371846,4.055725745108131
-8.821141501013324,-4.949433274242996
-1.8371921019320705,2.896033493755593
-5.474037839930137,-8.918908999083014
-7.099943255591023,-2.3847815571197177
-9.579350587019503,-3.223905473582218
-6.543384693463355,-3.8672706382202673
-10.777650627645343,-4.710185787886062
-0.35062757166701863,5.139562429385608
-2.736985697035987,3.2954100158835584
-5.020595039612358,-3.288242559424585
-1.184457694386209,0.8971575722441072
-1.648847479320788,4.9506139524307144
-5.757161674583219,-3.879859753082089
-9.808933299994152,-4.27449229052703
-0.8361872413572218,4.624753045946167
-8.85010582904633,-4.468083469431526
-1.3439249587069142,2.3842886530191585
-2.6645609091769313,3.2297802421409916
-7.98765982036491,-8.3785494249858
-8.427956993740908,-4.321180748729091
-0.21062298601170992,3.768721219174896
-4.736284551990785,-2.052789620640668
-4.210653082228791,-0.3640610819400687
-10.070332593679886,-2.7970194039415563
-10.473362580910338,-4.5225131031087455
-0.07110165147165937,3.873009553628313
-0.6405043998622286,-1.3325683881342245
-10.19082476595365,-5.156238559334533
-1.044833630121071,4.057505677927609
-1.9176805300936919,2.943088748894378
-7.071342255694816,-1.4557272884337458
-0.6029512585528369,2.596632251055298
-0.8558700281945009,3.4924474321242824
-7.616240475918681,-8.757416522584963
-8.05175640833309,-3.679135124884529
-10.103525773129713,-3.9124831608347996
-1.2336397294457035,4.455570265984792
-1.6949278308272304,6.517094922443871
-3.967598419576819,4.733558276412529
-1.5459098540039704,0.7846143530744583
-12.496606778363843,-4.484744088799429
-7.8675339028201385,-6.870295649786767
-7.118470850580997,-7.893414556616328
-2.678305759484946,1.3041165360475477
-11.25399071578737,-2.716709780708924
-1.0229764965338886,5.81574325820717
-7.035646915691306,-8.597284410723105
-10.148898325533692,-2.9416526015963136
-9.783894776405136,-2.1633726178234944
-2.957768357279818,-1.3725372483897176
-1.9189419978832238,0.5423964940105712
-0.4108743057554294,-0.518148082004986
-2.697666746154513,1.242447699332684
-6.234017957484382,-4.765050259839743
-2.191793926846697,5.524623265560857
-11.034368371214905,-3.40812095637836
-5.836376919392309,-9.795248432464655
-1.858558089752244,6.272961243995287
-5.976771655243014,-10.092991914857393
-2.214721760061988,2.236025284146819
-6.72300570376636,-3.3192065194146734
-0.27078050957825117,3.7451456256901428
-0.5343831740254412,3.872340573607564
-7.001536951139607,-8.940774649519938
0.826157662976291,3.2543660847433378
-6.224328563945682,-3.6913550949074256
-9.93299513146555,-3.3963496071907056
-6.999465588480376,-8.380559453230697
-8.990145518254975,-3.9937337552468204
-7.230858147692732,-3.242671277612108
-8.98313508680078,-2.7925355258915108
-1.7612011783181072,4.315404665052636
-0.47678844406396736,-0.04818106873958983
-5.880963362174027,-6.598026519364953
-0.6699158616645917,1.5289549173882782
-0.32051421702753746,3.5561289540062515
-6.982578144316028,-3.8331726331113836
-6.249407367119587,-3.553050449122269
-7.431819875161255,-8.712000842867022
-6.819881731658941,-7.102875749877397
-1.3848496824846022,0.4043294628607782
-6.1011814868050855,-9.716265139482912
-6.514402672957629,-3.451965016259094
-3.149827739837768,3.100883281966702
-7.344764763052595,-3.7873091962885503
-9.737024022742888,-3.4530290278765343
-0.7204492311992747,0.5270072039033727
-7.46647662896713,-9.152690389849681
-1.513612193936335,3.5395885193716747
-3.869517215276219,1.4057048708125741
-1.5950254630990361,-0.18080605443341724
-7.844078990356179,-3.38857357499125
-2.1017891854616924,4.7300172224445935
-4.991332338893933,-2.53718287665615
-1.6767867690568128,1.5186946437217304
-0.5381421977128555,4.815390406779989
-0.8971806396692159,1.0885475908432583
