c1,c2
-0.4433374463625799,-2.5466463018206436
-2.222294197033998,-8.521027261769609
-4.822843591192384,1.961584126487628
-2.469906914205784,-9.135862602363696
-7.035181781492968,3.2476288515004645
-6.824005412153137,4.998551413943376
0.4848671345868938,-1.384580165576139
-5.2931866968771635,3.2548235249459703
2.281828796794372,-2.074763692273564
-5.735977858725379,4.149261736683279
-0.2771889808181003,-5.017012496482401
-4.603537389016581,1.5167837542587455
-6.621458472850691,1.574405079475797
-1.7512561396267459,-4.943636660208265
-5.334673771053961,-4.96384120336592
-2.8156246273616405,-4.592447257141134
1.0764274391406825,-3.2500118431643417
-2.882736239664258,-10.136867298772978
2.3958521168963687,-2.1293336977219623
-6.228753977014406,4.054166217121633
0.8168244818412062,-2.8380781091859757
-4.1131864659831745,-5.331054002548581
-0.8596105169856512,-8.241447510078462
-5.094490513441452,-3.3916106106287103
-5.447849280334195,-6.329389117417003
-0.8483288821000051,-9.82317328589602
-1.2301202012950987,-9.523114473489493
-2.355737574623002,-1.1645795584947867
-1.8680616978019178,-2.5480928015632287
-6.904065173563848,0.2523691826229211
-6.1731053792851975,2.24929833558222
-1.4469803740144316,-4.514292261373749
-1.2749702751760512,-2.846928042165858
-3.5743358537757715,-3.95374674481796
-0.13621921763312694,-4.697799687035877
-3.3068618827280307,-4.849582745242604
-0.2538451550548335,-0.5384414403586547
-1.4578608337261187,-8.492216275954014
-4.121918343257414,-5.755801735119773
-3.6550975236096384,-3.7320236638329924
-1.07961275669987,-9.550225428721658
-2.9462926038389625,-3.054321844360355
-0.6482501140853856,-10.895868979644753
2.1663767758705785,0.3719707411148254
-1.4946073005538492,-4.409724490977935
-5.096328438799604,-4.1221623835711245
-4.904907773932873,3.1481545511928744
-0.7950796846873416,-7.7472140602626665
-5.145128248444702,-4.7933354962703785
-5.392515720681228,3.1984433716373935
-1.5277267957338276,-1.3600894124366345
-3.5732648399599243,-4.144420788556365
-4.504606951288894,-6.037221697933065
-4.508369828842037,-5.1942695653503135
1.6026259864269305,-4.514068381414766
-0.541228339132489,-1.307834770444856
-2.304592667180142,-1.1266971464285018
